name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Gaurav Hospital,"Rajeev Colony, Samaypur Road, Ballabgarh, Faridabad",Yes (15),3,2,10,1,3,2,10,1,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-29 17:47,4
Geeta Hospital,"Opposite Huda Market and Community Centre, Sector 28, Faridabad",Yes (17),8,0,9,2,8,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-29 11:05,4
Geetanjali Multispeciality Hospital,"D-635, 60 Feet Rd, Chawla Colony, Ballabhgarh, Faridabad",Yes (21),19,2,0,0,20,3,0,0,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,2021-05-29 11:16,4
Goyal Hospital,"Plot No. 2 opposite hanuman temple Sec 8, Surdas Park",Yes (9),5,0,4,0,12,0,6,2,No,Yes,Yes,Yes,Yes,2021-05-27 10:07,4
Handa Medical Center,"Site No-1, Sector 16, Opp Sagar Cinema, Faridabad",No (0),0,0,0,0,0,0,0,0,No,No,No,To Be Updated,No,2021-05-29 13:49,4
Heritage Hospital,3C-62B/BP NIT Faridabad,Yes (15),11,0,4,0,11,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 15:16,4
IBS Ashwani Hospital,"Plot No 8 D/1, YMCA Rd, Pocket D, Sector 11, Faridabad",Yes (31),20,5,6,2,22,5,8,2,No,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 09:43,4
Janak Hospital,Indira complex Neharpar Kheri Road Faridabad,Yes (24),14,4,6,0,15,6,6,0,Yes,No,Yes,Yes,Yes,2021-05-29 12:35,4
Kant Multispeciality Hospital Pvt Ltd,"Plot no. 167, Indra Complex, Kheri Road, Greater, near Kheri Pul Bridge, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002",Yes (22),18,0,4,1,18,0,5,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-29 11:59,4
Kedar Hospital,"3B/3, B.P , Near DAV college, NIT., Faridabad,",Yes (47),31,5,11,1,31,6,12,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:38,4
Kedar Hospital Multispeciality,Gali 7 Krishna Colony Sec25 Faridabad,Yes (30),10,15,5,0,10,15,5,0,Yes,No,Yes,Yes,Yes,2021-05-29 08:38,4
Krishna Medical Centre,"773, Sector-19, Faridabad",Yes (10),5,0,5,0,5,0,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-28 08:19,4
Life Hospital,Opp Hanuman Mandir Sec 8 Faridabad,Yes (10),4,0,6,1,4,0,6,1,Yes,Yes,Yes,Yes,Yes,2021-05-29 08:50,4
Lotus Hospital,"Plot-2, Jeevan Nagar, Opp. Lal Kothi, Main Ballabgarh Sohna Road, Faridabad",Yes (18),12,0,6,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-29 16:18,4
Madhav Hospital,"Building no 16, Block E, and, New Industrial Twp 5, Faridabad, Haryana 121001",Yes (23),0,0,23,2,0,0,28,2,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-29 12:52,4
Manavta Hospital,"Plot No-494, Near Women ITI, Uncha Gaon Prem Nagar, Mohna Road, Ballabgarh, Faridabad",Yes (29),9,10,10,3,10,10,11,3,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 09:05,4
Manvi Medical Centre,"New Bharat Colony, Opp. Chaddar Godam, Near Mahaban Farm, Kheri Road, Greater Faridabad",Yes (9),7,0,2,0,7,0,2,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 12:49,4
Medicheck Hospital,"Block C, Plot Number 76, Shahid Bhagat Singh Marg, near Bata Flyover, New Industrial Town, Faridabad",Yes (19),19,Beds Over Utilized 8,0,0,52,0,12,3,Yes,No,Yes,Yes,Yes,2021-05-29 12:35,4
Medstar Hospital,"Om Enclave Part 1, Near Toll Tax, Agwanpur Road, Faridabad",Yes (5),3,2,0,0,5,2,0,0,No,No,Yes,Yes,Yes,2021-05-29 15:57,4
Medwin Hospital,"Plot No. 2, Jeevan Nagar, Sohna Road Gounchi, Sector 55, Faridabad",Yes (19),2,12,5,0,2,12,6,0,To Be Updated,No,Yes,Yes,Yes,2021-05-29 09:36,4
Metro Hospital Medicare,"Metro Heart Institute with Multispeciality Sector 16 A, Faridabad",Yes (114),62,45,7,6,80,45,20,11,Yes,No,Yes,Yes,Yes,2021-05-29 11:49,4
National Institute Of Medical Sciences,"Sector -23A,?Faridabad,?",Yes (28),15,4,9,2,15,4,9,2,Yes,No,Yes,Yes,Yes,2021-05-29 13:02,4
Ortho 1 Hospital,"1331, Near Community Centre, Sector 55, Faridabad",Yes (30),8,12,10,1,8,12,10,1,Yes,No,Yes,Yes,Yes,2021-05-29 21:43,4
Park Hospital Faridabad,"J Block, Sector 10 HBC, opposite Court, Faridabad",Yes (26),7,2,17,3,10,10,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:02,4
Pawan Hospital Unit-1,"Samaypur Road Near Sector 56, Ballabhgarh, Faridabad",Yes (41),31,0,10,7,31,0,14,7,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 12:11,4
Pawan Hospital Unit-2,"Plot No. 10, Jawahar Colony, Near Disposal Chowk, Faridabad",Yes (11),0,0,11,0,0,0,11,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 09:21,4
Prachi Hospital,Opp Chimni Bai Dharmshala Faridabad,Yes (17),10,2,5,1,10,2,5,1,Yes,No,Yes,Yes,Yes,2021-05-29 10:55,4
QRG Central,"Plot No, 69, Mathura Rd, Sector 20 A, New Industrial Town, Faridabad",No (0),0,0,0,0,24,0,27,8,Yes,Yes,Yes,Yes,Yes,2021-05-29 12:36,4
QRG Hospital Medicare,"Ambedkar Marg, QRG Healthcity, Sector 16, Faridabad",Yes (93),93,0,0,0,104,0,18,7,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:16,4
Raghav Hospital,Kheri Road Sec 87 Greater Faridabad,Yes (23),17,3,3,1,17,3,3,1,Yes,No,Yes,Yes,Yes,2021-05-29 09:20,4
Raj Nursing Home,"CLINIC SITE NO-6, Sector 3, Faridabad",Yes (17),13,0,4,1,13,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-29 09:49,4
Ronak Hospital,"Dabua Pali Road, Near Ganga Ram Devta Mandir, NIT, Faridabad",Yes (50),20,20,10,3,20,20,10,3,Yes,Yes,Yes,Yes,Yes,2021-05-29 11:20,4
Royalâ€™s Hotel,"3-B-14, Ground Floor NIT Faridabad",Yes (50),50,0,0,0,50,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 15:43,4
Samrat Hospital,"180, Sanjay Colony, Delhi Mathura Road, JCB Chowk, Ballabgarh, Faridabad",Yes (19),10,0,9,0,10,0,10,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 11:19,4
Sanjeevan Multispeciality Hospital,"D-947, 60 Feet Road, Opp. Shiv Mandir, Chawla Colony, Ballabgarh, Faridabad",Yes (17),7,2,8,0,7,2,8,0,No,Yes,Yes,Yes,Yes,2021-05-28 10:39,4
Santosh Multispeciality Hospital,"Shop No. 3F, 139, Metro Rd, New Industrial Township 2b, Block F, New Industrial Twp 3, New Industrial Town, Faridabad,",Yes (32),25,3,4,1,40,10,10,1,Yes,No,Yes,Yes,Yes,2021-05-29 11:09,4
Sarvodya Hospital Sector-8,"Sector-8, YMCA Rd, near Escorts Mujesar Metro Station, Sector 7, Faridabad",Yes (39),39,0,0,0,125,0,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-29 09:26,4
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (31),23,0,8,3,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,2021-05-29 12:33,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (9),6,Beds Over Utilized 1,3,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 11:22,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (34),14,20,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 10:58,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (24),14,8,2,1,14,8,3,2,Yes,No,Yes,Yes,Yes,2021-05-29 09:21,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (7),0,3,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-29 11:38,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (1),0,0,1,0,0,0,2,0,Yes,No,Yes,Yes,Yes,2021-05-29 09:21,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (89),89,0,0,0,100,0,0,0,Yes,Yes,Yes,No,Yes,2021-05-29 13:11,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (22),8,6,8,0,10,6,10,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,2021-05-29 13:42,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (6),3,0,3,2,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-29 12:23,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (17),14,0,3,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-29 09:44,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (28),25,0,3,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-29 11:21,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (10),7,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-29 11:16,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (22),20,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 10:41,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-26 14:17,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (8),0,6,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-29 10:16,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (9),7,0,2,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-29 11:23,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-29 14:52,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (27),10,12,5,1,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-29 11:58,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (14),10,0,4,1,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-24 14:15,4
Balaji Gautam Hospital,"Model Colony, East Bhatia Nagar, Yamuna Nagar, Haryana",Yes (12),7,2,3,0,7,2,3,0,Yes,No,Yes,Yes,Yes,2021-05-29 13:17,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (144),135,0,9,3,140,0,10,5,Yes,No,Yes,Yes,Yes,2021-05-29 16:52,22
CHC Bilaspur,CHC Bilaspur,Yes (18),3,15,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-29 16:49,22
CHC Chhachharuli,CHC Chhachharuli,Yes (17),5,12,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:49,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,No,No,Yes,2021-05-29 18:47,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),6,7,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-29 16:49,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:52,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (25),14,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-29 16:49,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (13),5,8,0,1,11,8,4,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:50,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (33),33,0,0,0,38,0,20,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:48,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (32),12,20,0,0,30,20,20,5,Yes,No,Yes,Yes,Yes,2021-05-29 16:48,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (21),17,2,2,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:50,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (17),2,2,13,7,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-29 16:49,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (19),6,12,1,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:48,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (9),3,0,6,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:52,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (7),7,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:53,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (17),10,1,6,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:50,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (20),12,8,0,1,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-29 16:50,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (13),11,1,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:48,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (8),6,2,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:53,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (7),2,0,5,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:52,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (22),12,8,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:53,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (18),3,8,7,2,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-29 16:47,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (4),4,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:52,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (10),10,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-29 16:54,22
Shureshtha Hospital,Model Colony YNR,Yes (1),0,0,1,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:53,22
SP Hospital Jag,S.P Hospital Jag,Yes (6),4,0,2,1,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-29 16:51,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (31),14,10,7,1,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-29 16:51,22
Swastik Hospital,"Basant Nagar, Yamuna Nagar, Haryana",Yes (6),4,2,0,0,4,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:54,22
tejli stadium,64 A Tejli,Yes (42),8,34,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-29 16:51,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (9),7,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-29 16:54,22
