name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Dayanand Hospital-Sonepat,"Kakroi Rd, Prem Nagar, West Ram Nagar, Sonipat, Haryana",Yes (7),3,0,4,0,20,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 11:29,21
FIIMS Hospital,"Road, Bahalgarh, Sonipat, Haryana 131304",Yes (30),17,0,13,0,63,0,37,8,Yes,No,Yes,Yes,Yes,2021-05-17 08:41,21
GAJRAJ HOSPITAL,"Bus Stand, Gajraj Hospital Road, Near, Gohana, Haryana 131301",Yes (20),20,0,0,0,20,0,0,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-11 15:44,21
HARYANA HOSPITAL,"Vivekanand Chowk, Delhi Rd, behind Bullet Showroom, Janta Colony, Sonipat, Haryana 131001",Yes (6),6,0,0,4,7,0,18,4,Yes,No,No,No,Yes,2021-05-17 09:35,21
MEMORIAL HOSPITAL,"SH 11, near Mama Bhanja Chowk, Nandwani Nagar, Anand Nagar,, Sonipat, Haryana 131001",No (0),0,0,0,2,16,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-17 17:16,21
NIDAAN HOSPITAL PVT.,"Murthal Rd, Sonipat, Haryana 131001",No (0),0,0,0,0,22,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-17 17:21,21
OSCAR HOSPITAL,"SH 11, Lakshmi Nagar, Sonipat, Haryana 131001",Yes (4),4,0,0,2,12,0,8,2,Yes,No,Yes,Yes,Yes,2021-05-17 13:12,21
PHC PURKHAS,"Purkhas, Haryana 131102",Yes (30),0,30,0,0,0,30,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 20:55,21
"SANJIVNI HOSPITAL, SONIPAT","Mehlana Rd, Malviya Nagar, Sonipat, Haryana 131304",Yes (14),14,0,0,0,14,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-17 09:14,21
SAXSENA HOSPITAL,"112/113, T.P. Scheme, Delhi Rd, Sonipat, Haryana 131304",Yes (2),2,0,0,2,18,0,5,2,Yes,No,Yes,Yes,Yes,2021-05-17 11:03,21
SDH GOHANA,"Devi Nagar, Uttam Nagar, Gohana, Haryana 131301",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-12 20:27,21
SITA HOSPITAL SONIPAT,"Railway Rd, Ganaur, Haryana 131101",Yes (7),7,0,0,0,20,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 16:20,21
SUNHERI DEVI HOSPITAL,"Mission Rd, Dev Nagar, Sonipat, Haryana 131001",Yes (3),2,0,1,0,15,0,5,1,Yes,No,Yes,Yes,Yes,2021-05-17 10:55,21
TULIP HOSPITAL,"T. P. Scheme, no.15, Delhi Rd, Vivekanand chowk, Sonipat, Haryana 131001",Yes (6),Beds Over Utilized 17,Beds Over Utilized 1,6,2,0,0,20,5,Yes,No,Yes,Yes,Yes,2021-05-15 13:26,21
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (4),3,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:28,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (142),134,0,8,1,140,0,10,5,Yes,No,Yes,Yes,Yes,2021-05-17 16:23,22
CHC Bilaspur,CHC Bilaspur,Yes (10),5,5,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-17 12:16,22
CHC Chhachharuli,CHC Chhachharuli,Yes (8),1,7,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 13:17,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:25,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),5,8,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-17 13:08,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:25,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (14),3,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-17 12:17,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (3),0,3,0,0,11,8,4,2,No,No,No,No,No,2021-05-17 12:18,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (21),21,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:14,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (11),0,11,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-17 12:11,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (3),2,1,0,0,27,3,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:19,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (11),0,2,9,0,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-17 12:16,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (2),0,2,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-17 12:14,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (3),2,0,1,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:22,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (2),2,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:28,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (9),4,1,4,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:19,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (8),0,8,0,3,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-17 12:20,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (4),2,1,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:15,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,No (0),0,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 12:25,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),0,0,2,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:23,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (10),6,0,4,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:26,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (9),3,3,3,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-17 12:07,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (2),2,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:23,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (9),9,0,0,0,15,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 15:19,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:26,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,3,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-17 12:21,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (16),6,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-17 12:21,22
tejli stadium,64 A Tejli,Yes (37),5,32,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-17 12:22,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (6),4,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-17 12:29,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (4),4,0,0,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-17 12:24,22
