name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
CHC Meham,"Near ITI, Meham Distt. Rohtak",Yes (4),4,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-21 15:12,19
CHC Sampla,"Gadi Sampla, Rohtak, SH-20, Jhajjar Sampla Road, Sampla, Sampla, Haryana 124501",Yes (7),0,7,0,0,0,10,0,0,No,No,Yes,No,Yes,2021-05-21 16:12,19
"Civil Hospital, Rohtak",Subash Road,Yes (44),15,26,3,2,38,26,7,5,Yes,Yes,Yes,Yes,Yes,2021-05-21 15:08,19
Holy Heart Super speciality Hospital,Vinay Nagar Delhi Bye pass,No (0),0,0,0,0,25,5,27,6,Yes,No,No,Yes,Yes,2021-05-21 17:23,19
"Hridaya Nilayam Heart, Lung &amp; vascular Institute","5, Raj Garden, Delhi Bypass, Rohtak",Yes (10),0,0,10,0,0,0,25,2,Yes,No,Yes,Yes,Yes,2021-05-21 17:15,19
Joyline Multispeciality,"Surajmal Colony, Sunarian Road, Opposite Birgadier Muktram Statue Rohtak",Yes (9),9,0,0,1,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:46,19
Kainos Hospital,Near Kheri Sadh Village Outer Bye Pass,Yes (16),7,3,6,1,26,10,34,17,Yes,No,Yes,Yes,Yes,2021-05-21 16:15,19
Life Care Hospital,Subash Nagar,Yes (31),15,0,16,6,30,0,20,6,No,No,Yes,Yes,Yes,2021-05-21 16:20,19
Maan Hospital,Bhagwan Colony Near Radio Station,Yes (19),12,0,7,4,29,0,16,6,Yes,No,Yes,Yes,Yes,2021-05-21 15:02,19
Mansarover Hospital,Mansarover Colony Near Park,Yes (22),18,0,4,5,20,0,10,7,Yes,No,Yes,Yes,Yes,2021-05-21 16:32,19
Neurocentre Super Speciality Hospital,"Kalawati Bulding, Near Power House Rohtak",Yes (18),4,6,8,0,4,6,13,2,Yes,No,Yes,Yes,Yes,2021-05-21 16:31,19
Noble Heart Super Speciality Hospital,Near Raj Garden Delhi Bye Pass,Yes (16),15,1,0,0,26,1,7,6,Yes,No,Yes,Yes,Yes,2021-05-21 17:24,19
Oscar Super Speciality Trauma Center,"Medical Moad, Daryao Singh Nagar,",Yes (9),6,3,0,0,23,3,15,2,Yes,No,Yes,No,Yes,2021-05-21 17:11,19
Oxygen Hospital,Islam Pura Daries Hisar Road,Yes (17),9,8,0,0,15,10,5,4,Yes,Yes,Yes,Yes,Yes,2021-05-21 15:56,19
PGIMS Rohtak,"Pt.Bhagwat Dayal PGIMS, Medical Rd, Rohtak, Haryana",Yes (296),294,0,2,2,451,0,115,115,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:00,19
Positron Hospital,Suncity Sector 35,Yes (20),0,16,4,0,0,16,16,4,Yes,No,Yes,Yes,Yes,2021-05-21 16:13,19
Pragati Hospital,"Sukhpura Chowk, Gohana Road, opp. Ladhot Road Rohtak",Yes (13),10,0,3,1,11,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-21 16:12,19
"Sanghi Nursing Home, Rohtak, Haryana","Chotu Ram Chowk, Civil Road, Arya Nagar, Rohtak, Haryana",Yes (9),5,0,4,4,10,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-21 15:44,19
Shivam Liver &amp; Gastro Super Speciality Hospital,"CIVIL ROAD NEAR SHANT MAI CHOWK, Rohtak, Haryana - 124001, India",Yes (6),3,0,3,0,5,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:26,19
Sunflag Global Hospital,Bharat Colony Near Sheela Bye Pass,Yes (5),5,0,0,0,20,0,15,5,Yes,No,Yes,Yes,Yes,2021-05-21 16:16,19
ABLE HOSPITAL,,Yes (37),10,25,2,5,10,25,2,5,Yes,No,Yes,Yes,Yes,2021-05-19 12:55,15
Apex Hospital,"Prakash Vihar, Delhi Mathura Road, Palwal, Haryana",Yes (16),13,0,3,1,13,0,6,2,Yes,No,Yes,Yes,Yes,2021-05-21 10:10,15
ATLAS HOSPITAL,"Palwal, Haryana",Yes (4),0,4,0,1,2,11,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-19 12:55,15
CHC Alawalpur,CHC Alawalpur,Yes (17),1,16,0,0,4,16,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-18 18:55,15
Civil Hospital Palwal,"Civil Hospital, palwal",Yes (51),51,0,0,4,103,0,7,7,Yes,To Be Updated,To Be Updated,To Be Updated,Yes,2021-05-21 10:04,15
COSMOS HOSPITAL,PALWAL,Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 12:02,15
GALAXY HOSPITAL,HUDA SECTOR 2,Yes (17),4,0,13,9,5,0,16,11,Yes,No,Yes,Yes,Yes,2021-05-20 12:09,15
"Gurunanak Hospital, Palwal","NH2, Near Bus Stand, Shiv Colony, Palwal Haryana",Yes (30),15,4,11,2,18,4,15,3,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:30,15
JINDAL HOSPITAL,"Palwal, Haryana",Yes (15),10,2,3,0,10,2,3,0,To Be Updated,No,Yes,Yes,Yes,2021-05-19 12:53,15
KISHAN SINGH HOSPITAL,HODAL,Yes (6),6,0,0,0,8,0,0,0,Yes,No,Yes,No,Yes,2021-05-19 11:03,15
NIDHI HOSPITAL,"Palwal, Haryana",Yes (12),2,7,3,0,2,7,3,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:42,15
Palwal Hospital,"Moti Colony, Palwal, Haryana",Yes (9),0,5,4,1,0,6,16,1,Yes,No,Yes,Yes,Yes,2021-05-20 12:25,15
RAHUL HOSPITAL,PALWAL,Yes (15),7,5,3,0,7,5,3,0,Yes,No,Yes,Yes,Yes,2021-05-13 16:20,15
Sachin Hospital,"New Sohna Road, Near Panchwati Chowk, Palwal Haryana",Yes (16),6,4,6,0,10,5,13,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:55,15
SDH Hodal,SDH Hodal,Yes (20),10,10,0,0,10,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:32,15
Shri. Satya Sai Sanjivani Hospital Palwal,"Palwal, Haryana",Yes (15),1,11,3,2,4,17,4,2,Yes,No,Yes,Yes,Yes,2021-05-21 09:31,15
SRI SAI HOSPITAL,"Palwal, Haryana",Yes (6),0,6,0,0,0,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 09:49,15
VASHU HOSPITAL,,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 12:53,15
AAROGYA MULTI-SPECIALITY HOSPITAL Gurugam,"Hayatpur, Pataudi Road, Sec-94, Gurugram-122505 (HR)",Yes (6),3,0,3,0,4,0,4,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:28,6
"Aarogyam Hospital, Gurugram","Ward Number 15, Gurgaon, SH-13, Gurgaon Sohna Road, Sohna, Sohna, Haryana",Yes (16),16,0,0,1,16,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:44,6
Aarvy Healthcare Pvt Ltd,"Sector 90, Gurgaon",Yes (40),27,0,13,4,45,0,25,15,Yes,Yes,Yes,Yes,Yes,2021-05-21 11:17,6
Aarvy Hospital,"530/18 Civil Lines Opp Nehru Stadium, Gurugram",Yes (47),22,0,25,15,22,0,25,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 12:00,6
Alfaa Hospital,"Basai Village, Sector 9B, Gurugram, Haryana",Yes (11),7,4,0,0,8,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 07:35,6
Anand multispeciality hospital,"Plot no. 29, Sector 56, Gurugram, Haryana",Yes (8),6,0,2,1,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-21 19:27,6
Apollo Cradle,"SCO - 1, 2 & 3, Sector 14, Old Gurugram Road, Gurugram 122001",No (0),0,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:38,6
Artemis Hospital,"Sector 51, Gurugram",Yes (73),73,0,0,0,146,0,45,30,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:30,6
Aryan Hospital Gurugram,Old Railway Road Gurugram,Yes (23),20,0,3,1,43,0,17,4,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:15,6
Ayushman Hospital,"Hero Honda Chowk, 37 Km, NH 8, Gurugram, Haryana",Yes (8),5,0,3,2,5,0,5,2,Yes,To Be Updated,Yes,Yes,Yes,2021-05-21 10:02,6
Bhanot Hospital,"188/18, Jharsa Rd, Gurugram, Haryana",Yes (4),4,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 18:56,6
Boston Hospital,Plot no 7 sector 38 beside medanta hospital,No (0),0,0,0,0,7,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:42,6
C K Birla Hospital,"Block J, CK Birla Hospital, Mayfield Garden, Sector 51, Gurugram",Yes (10),9,0,1,0,13,0,3,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:09,6
Center of Diabetes &amp; Allied Science,"50, Sohna Rd, Rosewood City, Ghasola, Sector 49, Gurugram, Haryana 122001",Yes (10),6,0,4,1,15,0,8,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 17:37,6
Chauhan hospital,Tauru road near chungi no 4 pataudi,Yes (6),5,0,1,0,7,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-21 12:08,6
Chetanya hospital,"Bajgera road,rajendra park ggn",Yes (6),4,Beds Over Utilized 2,2,1,4,0,4,1,No,No,To Be Updated,Yes,Yes,2021-05-15 13:25,6
Chetna Multispeciality Hospital,"Plot no. 713, Basai Chowk,, Gurugram, Haryana - 122001",Yes (18),15,0,3,0,15,0,3,0,No,No,Yes,Yes,Yes,2021-05-14 17:01,6
Chirag Hospital,"3236/31 Rajendra Park, Sector 105, Gurugram, Haryana",Yes (23),11,7,5,0,15,7,7,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:26,6
Civil Hospital gurugram,"Sector 10A,Gurugram",Yes (19),19,0,0,0,43,0,4,4,Yes,Yes,Yes,Yes,Yes,2021-05-21 18:48,6
Cloudnine Hospital,"Plot No. A-2 MSJ House, Vikas Marg, beside SS Plaza, Mayfield Garden, Sector 47, Gurugram",Yes (12),0,12,0,0,4,14,0,0,Yes,No,Yes,No,Yes,2021-05-21 19:30,6
Colombia Asia Hospital,"Ansal Plaza Near Gol Chakkar, Block F, Palam Vihar, Gurugram",No (0),0,0,0,0,43,0,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:57,6
Composite Hospital NSG,Composite Hospital NSG campus Manesar,Yes (25),25,0,0,0,40,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:22,6
Dev Hospital,Rajendra park Near Union bank  gurgaon,Yes (11),8,0,3,0,8,0,4,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 17:24,6
Ektaa hospital,"Main Sohna Road ,Near Community Centre ,Badshahpur, Gurugram, Haryana",Yes (5),5,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 12:29,6
ESI Hospital Gurugram,"769, Near Mothers Pride School, sector 9A, Gurugram, Haryana",Yes (54),22,32,0,0,40,32,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:04,6
Fortis Hospital,"Opposite Huda City Metro Station, Sector 44, Gurugram",No (0),0,0,0,0,125,15,60,25,Yes,Yes,Yes,Yes,Yes,2021-05-18 14:01,6
"Geetanjali Hospital, Gurugram","Pataudi Rd, Pataudi, Haryana",Yes (15),9,0,6,0,10,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:24,6
Genesis Hospital,"sector 84, near Dps school, Gurugram, Haryana",Yes (11),5,0,6,1,5,0,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 16:09,6
Global Hospital,Atul kathariya road near seetala mata mandir Gurgaon Haryana,Yes (17),13,0,4,3,15,0,4,3,Yes,To Be Updated,Yes,Yes,Yes,2021-05-18 19:00,6
Global Hospital &amp; Trauma Centre Pataudi,"Opp Bus Stand, Haily Mandi Road, Pataudi, Gurgaon",Yes (15),12,0,3,0,12,0,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 16:36,6
HIGHWAY HOSPITAL AND TRAUMA CENTRE,"HALDIRAM CHOWK, N.H-8 KHERKI DAULA GURGAON H.R",Yes (6),2,0,4,0,2,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-21 20:51,6
IAS Medicare Hoapital Gurugram,"IAS Medicare Hospital, Near Anaj Mandi, Khandsa road, Gurgaon, Haryana - 122001",Yes (7),5,0,2,1,20,0,10,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:51,6
Jai Sai Ram Hospital Gurugram,"T-262, Opposite Church, 40 Feet Road, New Palam Vihar, Phase -II, Gurugram, Haryana",Yes (12),9,0,3,0,10,0,3,0,To Be Updated,To Be Updated,To Be Updated,Yes,To Be Updated,2021-05-21 12:27,6
Jain Hospital Gurugram,1499P sector 46 Gurgaon Haryana 122002,Yes (4),4,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 21:33,6
K.K Health Care Centre,"238, Sector 5, Gurugram, Haryana",Yes (10),4,6,0,0,4,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 09:23,6
Kailash Hospital Gurugram,"Farruknagar,opp Anaj mandi Farruknagar. District- Gurugram.",Yes (4),3,0,1,0,10,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:54,6
Kalyani Hospital,"Mehrauli-Gurgaon Rd, Anamika Enclave, Sector 14, Gurugram",Yes (20),20,0,0,0,30,0,1,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-21 17:25,6
Kamal hospital and maternity centre,"Sector 66-68, Sohna Road, Badshahpur, Gurugram, Haryana",Yes (6),3,0,3,0,5,0,6,1,Yes,No,Yes,Yes,Yes,2021-05-21 17:54,6
Kamla Hospital,"Pataudi Road NEAR RADHA SWAMI SATSANG BHAVAN, Kadipur Industrial Area, Sector 37C, Gurugram",Yes (23),13,7,3,0,13,7,5,0,Yes,No,Yes,Yes,Yes,2021-05-21 10:24,6
Kathuria Hospital,"9/8, Modal Town, Opp. S.D. School, Khandsa Road, Gurugram",Yes (13),5,0,8,2,8,0,12,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 10:31,6
Kriti Hospital Gurugram,"Plot No. 13, Sector 56, Gurugram, Haryana-122002",Yes (42),37,0,5,0,40,0,9,3,Yes,No,Yes,Yes,Yes,2021-05-22 00:06,6
LORD KRISHNA HOSPITAL,Wazirpur roaz near anaz mandi farrukhnagar Distict Gurgaon,Yes (19),18,0,1,1,20,0,1,1,To Be Updated,No,Yes,Yes,Yes,2021-05-20 14:21,6
Lotus Hospital Gurugram,"389, 3, Mata Rd, Prem Nagar, Sector 13, Gurugram, Haryana",Yes (4),2,0,2,0,7,0,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 15:54,6
Madalasa Hospital,"NH-3,BEHIND HUDA MARKET,SECTOR-46,GURGAON,HARYANA",Yes (14),8,0,6,0,10,0,6,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-21 12:47,6
MAHADEV HOSPITAL,"876, 2, Mata Rd, near Bus Stand, Rajiv Nagar, Sector 12, Gurugram, Haryana",Yes (16),12,0,4,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-20 11:50,6
Mamta Hospital,"877/2, Mata Road,Near Haryana Roadways Workshop, Gurugram",Yes (22),18,0,4,0,20,0,7,1,No,No,Yes,Yes,Yes,2021-05-21 16:27,6
Mangalam Hospital,"Gandhi Nagar Rd, Gandhi Nagar, Sector 11, Gurugram, Haryana",Yes (8),8,0,0,0,9,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 22:21,6
Max Hospital,"B Block, Sushant Lok 1, Near Huda City Centre, Gurugram",No (0),0,0,0,0,58,0,14,6,Yes,Yes,Yes,Yes,Yes,2021-05-21 16:48,6
Mayom Hospital,"D-Block, 19, South City Rd Number 1, Block G, South City I, Sector 41, Gurugram",Yes (44),40,4,0,0,54,5,12,4,Yes,No,Yes,Yes,Yes,2021-05-21 18:40,6
Medanta the Medicity,"CH Baktawar Singh Rd, Near Olympus, Medicity, Islampur Colony, Sector 38, Gurugram",Yes (107),107,0,0,Beds Over Utilized 22,269,0,125,40,Yes,Yes,Yes,Yes,Yes,2021-05-21 18:56,6
Medeor Hospital,"Plot no 2, Sector 5, IMT Manesar, Gurugram",Yes (41),36,0,5,0,57,0,18,12,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:39,6
MEDOX HOSPITAL,"Bhondsi, Sohna Rd, Gurugram, Haryana",Yes (26),23,0,3,1,25,0,4,2,Yes,Yes,Yes,Yes,Yes,2021-05-20 21:18,6
Metro Hospital,"H Block, Chauma Village, Sector 1, Palam Vihar, Gurugram",Yes (6),6,0,0,0,27,0,56,8,Yes,No,Yes,Yes,Yes,2021-05-21 10:54,6
Miracles Apollo Cradle/Spectra,"Plot no.45,Vatika India Next, sector 82,Gurugram",No (0),0,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:42,6
Naryana Hospital,"Plot 3201, Block - V, DLF Phase - III, Nathupur, Sector 24, Gurugram",Yes (22),22,0,0,0,35,13,14,6,Yes,Yes,Yes,Yes,Yes,2021-05-21 10:15,6
Nivaran multispeciality Hospital,"Plot no 13 A , Noble enclave ,opp Maruti Udyog,old delhi road Gurugram 122017",Yes (22),22,0,0,0,40,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 11:23,6
Orbit Hospital,"Sec 32, Main Jharsa Road, Gurugram",Yes (9),5,Beds Over Utilized 2,4,0,12,0,4,0,No,No,Yes,Yes,Yes,2021-05-21 10:06,6
Paras Hospital,"Phase- I, Paras Hospitals, C-1, Sushant Lok Phase I, Sector 43, Gurugram",Yes (82),74,5,3,8,117,14,46,14,Yes,Yes,Yes,Yes,Yes,2021-05-21 18:05,6
Park Hospital gurugram,"Q Block South City 2, Sohna Rd, Main, Sector 47, Gurugram",Yes (7),7,0,0,0,32,0,58,30,Yes,No,Yes,Yes,Yes,2021-05-21 15:44,6
Polaris Hospital,"Opp. Raheja Mall, Sohna Road, Sector-48,Gurugram, near Vipul Business Park, Gurugram",Yes (12),2,10,0,0,4,12,0,0,No,No,No,No,To Be Updated,2021-05-19 17:06,6
"Police Hospital, RTC, BHONDSI","RTC, BHONDSI, Gurgaon",Yes (40),40,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:24,6
"Poly Clinic Sector 31, Gurugram","388, LIG Colony, Sector 31, Gurugram",Yes (7),7,0,0,0,7,3,0,0,Yes,Yes,No,No,Yes,2021-05-18 17:23,6
Prakash Hospital and Trauma Centre,"NH 8, Manesar Bus Stand, Manesar, Gurugram",Yes (31),13,15,3,0,16,15,5,0,To Be Updated,No,Yes,Yes,Yes,2021-05-21 19:01,6
Pushpanjali Hospital,"Civil Line Road, near Rajiv Chowk, Gurugram",Yes (23),16,0,7,0,18,0,15,2,Yes,No,Yes,Yes,Yes,2021-05-21 12:10,6
Rathore IMT Hospital and Trauma Centre,"Sec-7, Near Anant Raj Chowk, IMT Manesar, Gurugram (HR)",Yes (13),10,0,3,0,10,0,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:01,6
RBS HOSPITAL,"U Block, DLF Phase 3 Rao Balbir Singh, Market, U-37 Rd, Nathupur, Sector 24, Gurugram, Haryana",Yes (10),8,0,2,0,10,0,5,1,Yes,No,To Be Updated,To Be Updated,To Be Updated,2021-05-20 20:48,6
Safe Hands Hospital,"Plot No. 68-P, Sector 46, Gurugram, Haryana",Yes (14),10,0,4,1,13,0,5,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 11:20,6
SAI SIDDHI HOSPITAL,"82-P, Residency Green, Jal Vihar Colony, Sector 46, Gurugram, Haryana",Yes (5),1,4,0,0,4,4,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 11:48,6
Samvit Health Care,"1, Sohna Rd, Islampur Village, Sector 38, Gurugram, Haryana",Yes (14),7,6,1,0,8,6,3,0,Yes,Yes,No,No,No,2021-05-20 19:00,6
Sanjeevani hospital,"Near Radha Krishan Mandir, Sohna - Gurgaon Rd, opposite Corporation Bank, Badshahpur, Sector 66, Gurugram, Haryana",Yes (11),9,0,2,1,15,0,5,1,To Be Updated,Yes,Yes,Yes,Yes,2021-05-21 21:39,6
SARASWATI HOSPITAL,"299/2, OLD DELHI ROAD, ANAMIKA ENCLAVE, GURUGRAM-122001",Yes (12),3,5,4,1,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 18:33,6
Sarvodya Hospital gurugram,"1031/1, Old Railway Rd, Sector 5, Gurugram, Haryana",Yes (8),6,0,2,0,14,0,6,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-17 12:25,6
Satyam Medicare Hospital,C-2 17 dlf phase 1 Arjun marg,Yes (20),17,0,3,1,21,0,4,1,Yes,No,No,No,No,2021-05-21 19:59,6
SDH PATAUDI,"SDCH pataudi, gurugram",Yes (19),19,0,0,0,22,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-19 13:43,6
SDH SOHNA,"Baluda Rd, Rajoria Nagar, Sohna, Haryana",Yes (18),18,0,0,0,35,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 11:45,6
Sethi Hospital,"02, 301, 4, Basai Rd, Model Town, Gurugram",Yes (15),13,0,2,0,18,0,4,0,No,To Be Updated,Yes,Yes,To Be Updated,2021-05-21 14:37,6
"SGT Medical College &amp; Research Institute, Budhera","C/o Shree Guru Gobind Singh Tricentenary University, Inner College Road, Budhera, Gurugram",Yes (338),55,244,39,0,60,244,56,15,Yes,No,Yes,Yes,Yes,2021-05-21 16:07,6
Sheetla Hospital,"Near DSD College, New Railway Road, Gurugram",Yes (29),19,5,5,0,21,5,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:22,6
Shiva hospital,287/2 mata road sec 12 a near Singha chowk,Yes (13),7,0,6,1,7,0,7,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 11:25,6
Shivpriya holistic health hospital,Bajgheda Chowk New palam vihar phase 1 gurugram 122017,Yes (4),4,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-21 21:50,6
Shri Balaji Multispeciality Hospital,"Sector 9/10, Basai Chonk, Basai Road, Gurugram",Yes (24),22,0,2,0,27,0,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 15:25,6
Shri Govind Hospital,"601, 20, Madanpuri Rd, Manohar Nagar, Sector 7, Gurugram",Yes (20),10,10,0,0,14,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 10:44,6
Signature Hospital,"Near Euro International School, Sector 37D, Gurugram",Yes (30),21,0,9,4,51,0,32,8,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:17,6
Sona Devi Memorial Hospital,Sona Devi Memorial Hospital Badshahpur,Yes (4),4,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 19:57,6
SPES HOSPITAL,"369/20 SHANTI NAGAR SEC- 11, GURGAON",Yes (14),8,0,6,2,15,0,13,3,No,No,Yes,No,No,2021-05-20 11:57,6
sukhda hospital and maternity centre llp,"PATAUDI ROAD, KADIPUR INDUSTRIAL AREA, GURGAON HARYANA",Yes (21),17,0,4,0,20,0,4,1,Yes,No,No,No,No,2021-05-21 17:24,6
Sukhdai hospital,Shanti kunj part 2 Bhondsi Gurgaon,Yes (20),20,0,0,1,20,0,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-20 16:19,6
Sunrise Hospital,"Near Sector 10 A, Gurugram",Yes (36),18,11,7,4,18,11,15,6,Yes,No,Yes,Yes,Yes,2021-05-21 16:56,6
TIRATH RAM HOSPITAL PVT LTD.,163/20 BASAI ROAD GURGAON,Yes (22),20,0,2,2,20,0,10,2,Yes,No,Yes,Yes,Yes,2021-05-20 13:47,6
Triveni hospital,"Near Canara Bank, Near Dhobi Ghaat, Old Railway Rd, Sector 8, Gurugram, Haryana",Yes (20),14,0,6,0,14,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-21 18:10,6
Tulasi Healthcare,"Sector 64, next to Shriram millennium school, Gurugram, Haryana",Yes (12),0,12,0,0,0,20,0,0,Yes,No,Yes,Yes,No,2021-05-17 17:49,6
UMA SANJEEVANI HEATH CENTRE PVT LTD,01 DAKSHIN MARG DLF CITY PHASE II MG ROAD GURGAON,Yes (9),9,0,0,0,10,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 16:36,6
Umkal Hospital,"A-5/20 Sushant Lok-1, Gurugram",Yes (25),12,10,3,0,20,10,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:13,6
Vaishnavi nursing home,"Delhi - Jaipur Expy, Sector 33, Gurugram, Haryana",Yes (5),2,3,0,0,2,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 19:27,6
Vardan Hospital gurgaon,"Opposite Devi Lal Stadium, Ward # 5, Sohna Gurugram",Yes (20),15,0,5,0,17,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 17:11,6
Vedic hospital,L c Umang Bhardwaj chowk main Pataudi road gurugram,Yes (12),9,0,3,0,15,0,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 15:30,6
VS hospital,Hayatpur chowk sec 93 ggn,Yes (2),2,0,0,0,10,0,4,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-21 10:31,6
W.Pratiksha Hospital,"Golf Course Ext Rd, Sushant Lok-II, Shushant Lok 2, Sector 56, Gurugram",No (0),0,0,Beds Over Utilized 1,0,21,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:04,6
ASHIRWAD BHAGAT HOSPITAL,"Old DC Rd, near bhagat hospital, Sonipat, Haryana 131001",Yes (1),1,0,0,1,12,0,3,1,Yes,Yes,Yes,Yes,Yes,2021-05-21 09:28,21
Bhagwan Dass Hospital,"Near Shahpur Turk, block-E, omaxe city, Sector 18, Sonipat, Haryana 131001",Yes (32),23,0,9,2,27,0,13,2,Yes,No,Yes,Yes,Yes,2021-05-21 18:47,21
"BPS MEDICAL COLLEGE KHANPUR , SONIPAT ( 01263283088)","Ganaur - Gohana Rd, Khanpur Kalan, Haryana",Yes (146),63,74,9,9,170,80,50,50,Yes,Yes,Yes,Yes,Yes,2021-05-21 13:01,21
CHC GANUR,CHC GANUR,Yes (4),4,0,0,0,8,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-21 13:17,21
CHC Kharkhoda,"SH 20, Kharkhoda, Haryana 131402",Yes (10),5,5,0,0,5,5,0,0,To Be Updated,To Be Updated,Yes,Yes,Yes,2021-05-12 20:29,21
