name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-10 12:56,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (1),0,1,0,0,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-10 13:57,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",No (0),Beds Over Utilized 3,Beds Over Utilized 5,Beds Over Utilized 5,0,10,0,8,1,To Be Updated,Yes,Yes,Yes,Yes,2021-05-05 14:07,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (19),18,0,1,2,30,0,4,2,Yes,No,Yes,Yes,Yes,2021-05-11 08:30,4
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (1),1,0,0,0,10,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:06,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (134),54,80,0,0,70,80,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:03,22
CHC Bilaspur,CHC Bilaspur,Yes (8),3,5,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-10 16:57,22
CHC Chhachharuli,CHC Chhachharuli,Yes (16),5,11,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 16:57,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (9),9,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:03,22
CHC Partap Nagar,CHC Partap Nagar,Yes (19),9,10,0,0,10,10,0,0,Yes,No,No,No,Yes,2021-05-10 16:57,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:03,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (15),4,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-10 16:59,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,No (0),0,0,0,0,11,8,4,2,No,No,No,No,No,2021-05-10 16:59,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (15),0,12,3,0,46,12,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 09:59,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (4),4,0,0,0,100,25,25,5,Yes,Yes,Yes,Yes,Yes,2021-05-10 16:55,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 16:59,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (9),0,1,8,0,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-11 11:16,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (2),0,2,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-10 16:55,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",No (0),0,0,0,0,3,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:02,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:07,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (3),1,1,1,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-11 10:29,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (4),4,0,0,1,18,5,0,5,Yes,No,Yes,Yes,Yes,2021-05-10 17:00,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (6),5,1,0,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 16:55,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (1),1,0,0,0,12,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-10 17:03,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (1),1,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:02,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (11),3,8,0,0,15,10,3,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:06,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",No (0),0,0,0,0,16,10,2,1,Yes,No,Yes,Yes,Yes,2021-05-10 16:47,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (2),2,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:02,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:04,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,4,0,4,1,Yes,No,Yes,Yes,Yes,2021-05-10 17:01,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (11),1,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-10 17:01,22
tejli stadium,64 A Tejli,Yes (51),5,46,0,0,15,61,0,0,Yes,No,No,No,Yes,2021-05-10 17:01,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (3),2,1,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-10 17:07,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (17),2,15,0,0,18,35,2,0,Yes,Yes,Yes,Yes,Yes,2021-05-10 17:02,22
