name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
SDCH Dabwali,"Dabwali, District Sirsa",Yes (14),0,14,0,0,10,15,0,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:30,20
"Shah Satnam Dera Hospital (Wing -2, 2nd floor), Sirsa","Begu Road, Sirsa",No (0),0,0,0,0,21,30,14,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 10:06,20
"Shri Baba Tara Hospital &amp; Research Center, Sirsa","Hisar Road, Sirsa",Yes (3),0,3,0,0,15,5,5,3,Yes,No,Yes,Yes,Yes,2021-05-19 09:03,20
"SPS Hospital, Sirsa","Near Sangwan Chowk, Dabwali Road, Sirsa",Yes (2),2,0,0,0,12,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-19 09:17,20
"Suraksha Hospital, Sirsa","Dabwali Rd, opposite Hotel Aroma, Sirsa, Haryana 125055",No (0),0,0,0,0,10,3,11,7,Yes,Yes,Yes,Yes,Yes,2021-05-19 08:58,20
"Swastik Hospital, Sirsa","Ambedkar Chowk, Nandan Vatika, Sirsa,",Yes (2),1,1,0,0,5,5,5,1,Yes,No,Yes,Yes,Yes,2021-05-19 08:40,20
"Talwar Nursing Home, Sirsa","Under Over Bridge, Hisar Road, Sirsa",No (0),0,0,0,0,12,2,2,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:01,20
"Tomar Nursing Home, Sirsa","Nandan Vatika, near surkhab Chock, Hathi park, Agrasain Colony, Sirsa, Haryana 125055",Yes (1),0,1,0,0,12,2,4,1,Yes,Yes,Yes,Yes,Yes,2021-05-19 09:26,20
"Vardan Hospital, Sirsa","Near Lal Batti Chowk, Sirsa",Yes (6),2,3,1,0,9,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-19 09:09,20
BALAJI HOSPITAL,"Yamuna Nagar, Haryana",Yes (5),4,1,0,0,8,2,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:44,22
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (140),138,0,2,1,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-19 07:55,22
CHC Bilaspur,CHC Bilaspur,Yes (15),6,9,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-18 17:35,22
CHC Chhachharuli,CHC Chhachharuli,Yes (8),1,7,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:35,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:43,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),5,8,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-18 17:36,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:43,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (14),3,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-18 17:36,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (10),2,8,0,0,11,8,4,2,No,No,No,No,No,2021-05-18 17:36,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (26),26,0,0,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:33,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (15),5,10,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:33,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (3),2,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:36,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (14),0,2,12,2,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-18 18:57,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (5),2,3,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-18 17:34,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (4),2,0,2,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:41,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (1),1,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:44,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (12),8,1,3,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:37,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (14),6,8,0,0,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-18 17:37,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (5),3,1,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:34,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (5),5,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:43,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (2),1,0,1,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:42,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (14),5,5,4,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:44,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (9),0,5,4,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-18 17:33,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (2),2,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:42,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (8),8,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:45,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:44,22
SP Hospital Jag,S.P Hospital Jag,No (0),0,0,0,0,5,0,1,1,Yes,No,Yes,Yes,Yes,2021-05-18 17:48,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (15),5,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-18 17:38,22
tejli stadium,64 A Tejli,Yes (38),7,31,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-18 17:40,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (8),6,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-18 17:45,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (7),7,0,0,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-18 17:43,22
