name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
CHC Partap Nagar,CHC Partap Nagar,Yes (14),4,10,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-15 17:28,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:16,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (18),7,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-15 17:28,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (1),0,1,0,0,11,8,4,2,No,No,No,No,No,2021-05-15 17:29,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (20),15,0,5,0,53,0,5,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:24,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (15),5,10,0,0,100,25,20,5,Yes,Yes,Yes,Yes,Yes,2021-05-15 17:23,22
GULATI HOSPITAL,GULATI HOSPITAL,No (0),0,0,0,0,28,2,4,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:29,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (13),0,1,12,1,2,1,19,7,Yes,No,Yes,Yes,Yes,2021-05-15 17:27,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (2),0,2,0,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-15 17:24,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (2),1,0,1,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:12,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",Yes (3),3,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:29,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (7),5,1,1,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:29,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (7),2,5,Beds Over Utilized 1,0,18,5,0,5,Yes,No,Yes,Yes,Yes,2021-05-15 17:31,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (6),4,1,1,0,13,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-15 17:25,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,No (0),0,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 12:27,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",No (0),0,0,0,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:12,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (8),3,2,3,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:28,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (3),0,2,1,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-15 17:22,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (3),3,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:13,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",No (0),0,0,0,0,2,7,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 13:21,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:27,22
SP Hospital Jag,S.P Hospital Jag,Yes (1),1,0,0,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-15 12:10,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (14),4,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-15 12:11,22
tejli stadium,64 A Tejli,Yes (35),1,34,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-15 12:11,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (7),5,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-15 12:29,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (17),0,17,0,0,16,35,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-15 12:13,22
